film_id,actor_id,role,order_in_cast
129990,nm0720381,,
129990,nm0726741,,
129990,nm0784857,,
130152,nm0111702,,
130152,nm0139428,,
130152,nm0382995,,
130152,nm0407810,,
130152,nm0416228,,
130152,nm0572808,,
130152,nm0630132,,
130152,nm0789070,,
130152,nm0826944,,
130152,nm0923664,,
130213,nm0000024,,
130213,nm0001332,,
130213,nm0001826,,
130213,nm0230774,,
130213,nm0255946,,
130213,nm0716124,,
130213,nm0827298,,
130213,nm0871434,,
130213,nm0939909,,
130213,nm4349808,,
130600,nm0136072,,
130600,nm0202933,,
130600,nm0256174,,
130600,nm0325520,,
130600,nm0564692,,
130600,nm0572813,,
130600,nm0601124,,
130600,nm0647795,,
130600,nm11768246,,
130600,nm8333049,,
130648,nm0001933,,
130648,nm0026563,,
130648,nm0043280,,
130648,nm0109050,,
130648,nm0190194,,
130648,nm0236907,,
130648,nm0290839,,
130648,nm0380242,,
130648,nm0481714,,
130648,nm0906587,,
130792,nm0000580,,
130792,nm0000793,,
130792,nm0149973,,
130792,nm0151361,,
130792,nm0193509,,
130792,nm0335562,,
130792,nm0629735,,
130792,nm0654275,,
130792,nm0766329,,
130792,nm0852072,,
130830,nm0000106,,
130830,nm0001434,,
130830,nm0001445,,
130830,nm0001740,,
130830,nm0154412,,
130830,nm0219106,,
130830,nm0224532,,
130830,nm0551667,,
130830,nm0919361,,
130830,nm0949477,,
130874,nm0015239,,
130874,nm0019132,,
130874,nm0038898,,
130874,nm0049979,,
130874,nm0446037,,
130874,nm0564790,,
130874,nm0625037,,
130874,nm0738746,,
130874,nm0814216,,
130874,nm15187656,,
130928,nm0124693,,
130928,nm0193632,,
130928,nm0203959,,
130928,nm0265562,,
130928,nm0282547,,
130928,nm0312890,,
130928,nm0339374,,
130928,nm0445305,,
130928,nm0607897,,
130928,nm0950859,,
131009,nm0098524,,
131009,nm0279074,,
131009,nm0282403,,
131009,nm0290903,,
131009,nm0314305,,
131009,nm0643805,,
131009,nm0645178,,
131009,nm0695608,,
131009,nm0845609,,
131009,nm0932535,,
131118,nm0104710,,
131118,nm0127265,,
131118,nm0290903,,
131118,nm0314305,,
131118,nm0452361,,
131118,nm0627021,,
131118,nm0634663,,
131118,nm0698487,,
131118,nm0815359,,
131118,nm2060799,,
131296,nm0192035,,
131296,nm0280553,,
131296,nm0362970,,
131296,nm0365076,,
131296,nm0371824,,
131296,nm0915865,,
131310,nm0000149,,
131310,nm0001321,,
131310,nm0280242,,
131310,nm0430687,,
131310,nm0626728,,
131310,nm0767254,,
131310,nm0934750,,
131341,nm0001204,,
131341,nm0001412,,
131341,nm0001640,,
131341,nm0001967,,
131341,nm0004345,,
131341,nm0201089,,
131341,nm0405035,,
131341,nm0489837,,
131341,nm0662943,,
131341,nm2565799,,
131417,nm0001559,,
131417,nm0002095,,
131417,nm0056719,,
131417,nm0215260,,
131417,nm0307986,,
131417,nm0761340,,
131417,nm0791805,,
131417,nm0832561,,
131417,nm0848251,,
131417,nm0928207,,
131421,nm0000670,,
131421,nm0001572,,
131421,nm0001759,,
131421,nm0040797,,
131421,nm0049340,,
131421,nm0059905,,
131421,nm0443577,,
131421,nm0689488,,
131421,nm0818880,,
131421,nm0862963,,
131460,nm0070511,,
131460,nm0129712,,
131460,nm0172884,,
131460,nm0337106,,
131460,nm0414046,,
131460,nm0588519,,
131460,nm0709587,,
131460,nm0780838,,
131460,nm0808864,,
131788,nm0000922,,
131788,nm0001959,,
131788,nm0122036,,
131788,nm0128280,,
131788,nm0191442,,
131788,nm0484641,,
131788,nm0599824,,
131788,nm0609182,,
131788,nm0667326,,
131788,nm0818274,,
131866,nm0002240,,
131866,nm0005557,,
131866,nm0182581,,
131866,nm0348314,,
131866,nm0567397,,
131866,nm0605042,,
131866,nm0642289,,
131866,nm0791636,,
131866,nm0907529,,
131866,nm1129319,,
131876,nm0128698,,
131876,nm0281859,,
131876,nm0488467,,
131876,nm0564726,,
131876,nm0581141,,
131876,nm0732811,,
131876,nm0970173,,
131876,nm1133379,,
131876,nm1133696,,
131876,nm1133736,,
131902,nm0169456,,
131902,nm0260267,,
131902,nm0441955,,
131902,nm0444289,,
131902,nm0553080,,
131902,nm0637508,,
131902,nm0712021,,
131902,nm0755974,,
131902,nm0868072,,
131902,nm2614437,,
132022,nm0001859,,
132022,nm0001902,,
132022,nm0323597,,
132022,nm0445291,,
132022,nm0448337,,
132022,nm0560451,,
132022,nm0667323,,
132022,nm0869852,,
132022,nm1795616,,
132022,nm4834807,,
1321,nm0000256,,
1321,nm0001162,,
1321,nm0048917,,
1321,nm0067643,,
1321,nm0323093,,
1321,nm0443343,,
1321,nm0562201,,
1321,nm0622544,,
1321,nm0752761,,
1321,nm0774516,,
132438,nm0000685,,
132438,nm0001077,,
132438,nm0056763,,
132438,nm0119612,,
132438,nm0379468,,
132438,nm0452701,,
132438,nm0639392,,
132438,nm0674012,,
132438,nm0919623,,
132438,nm0952365,,
132868,nm0064225,,
132868,nm0140865,,
132868,nm0247305,,
132868,nm0279963,,
132868,nm0288304,,
132868,nm0466505,,
132868,nm0510989,,
132868,nm0560091,,
132868,nm0721660,,
132868,nm0817692,,
132922,nm0002098,,
132922,nm0032198,,
132922,nm0080616,,
132922,nm0088629,,
132922,nm0115070,,
132922,nm0217262,,
132922,nm0716718,,
132922,nm0759477,,
132922,nm0784106,,
132922,nm0864081,,
133029,nm0023493,,
133029,nm0051036,,
133029,nm0193509,,
133029,nm0615223,,
133029,nm0798398,,
133029,nm0801473,,
133029,nm0854124,,
133029,nm0887224,,
133029,nm2052474,,
133029,nm2059261,,
133199,nm0052138,,
133199,nm0129751,,
133199,nm0203466,,
133199,nm0329426,,
133199,nm0368522,,
133199,nm0568375,,
133199,nm0809148,,
133199,nm0862569,,
133199,nm0926036,,
133199,nm0951546,,
133233,nm0287182,,
133233,nm0564502,,
133233,nm0668845,,
133233,nm1279721,,
133233,nm1658459,,
133233,nm3353363,,
133233,nm5268129,,
133233,nm5268152,,
133233,nm5406430,,
133233,nm5589121,,
133272,nm0001698,,
133272,nm0026035,,
133272,nm0076396,,
133272,nm0110480,,
133272,nm0247856,,
133272,nm0738746,,
133272,nm0815433,,
133272,nm0930286,,
133272,nm0935592,,
133383,nm0215541,,
133383,nm0646010,,
133383,nm0749545,,
133383,nm0869088,,
133383,nm1235867,,
133383,nm1281229,,
133383,nm1296762,,
133383,nm1705638,,
133383,nm2475119,,
133383,nm3016653,,
133413,nm0135221,,
133413,nm0516266,,
133413,nm0764445,,
133413,nm1074245,,
133413,nm1443527,,
133413,nm2212031,,
133413,nm2804503,,
133413,nm3554379,,
133413,nm3729721,,
133413,nm4981516,,
133443,nm0006511,,
133443,nm0038680,,
133443,nm0167649,,
133443,nm0493222,,
133443,nm1083338,,
133443,nm1784581,,
133443,nm2656786,,
133443,nm3219637,,
133443,nm3880243,,
133443,nm6393485,,
133535,nm0033636,,
133535,nm0170664,,
133535,nm0292187,,
133535,nm0372164,,
133535,nm0380690,,
133535,nm0447648,,
133535,nm0513520,,
133535,nm0692883,,
133535,nm0732305,,
133535,nm0913993,,
133541,nm0004839,,
133541,nm0339008,,
133541,nm0532342,,
133541,nm0642230,,
133541,nm0893783,,
133541,nm1448814,,
133541,nm1714703,,
133541,nm2293315,,
133541,nm3010504,,
133541,nm4825388,,
133712,nm0015253,,
133712,nm0059847,,
133712,nm0277145,,
133712,nm0293981,,
133712,nm0412124,,
133712,nm0616556,,
133712,nm0625986,,
133712,nm0699631,,
133712,nm0720064,,
133712,nm0790208,,
133751,nm0001088,,
133751,nm0014994,,
133751,nm0226446,,
133751,nm0399031,,
133751,nm0497763,,
133751,nm0514905,,
133751,nm0862479,,
133751,nm0926183,,
133751,nm0948070,,
133751,nm1796608,,
134053,nm0099054,,
134053,nm0133962,,
134053,nm0147721,,
134053,nm0211006,,
134053,nm0273888,,
134053,nm0302624,,
134053,nm0549203,,
134053,nm0598720,,
134053,nm0713999,,
134053,nm3930878,,
134214,nm0000172,,
134214,nm0000323,,
134214,nm0000404,,
134214,nm0001838,,
134214,nm0200452,,
134214,nm11837337,,
134214,nm1276507,,
134214,nm2321715,,
134214,nm3542065,,
134214,nm7088459,,
134260,nm0000587,,
134260,nm0007042,,
134260,nm0075671,,
134260,nm0250619,,
134260,nm0514263,,
134260,nm0809544,,
134260,nm0821734,,
134260,nm0861639,,
134260,nm0882853,,
134260,nm1791933,,
134294,nm0000587,,
134294,nm0001637,,
134294,nm0001832,,
134294,nm0001859,,
134294,nm0391361,,
134294,nm0549325,,
134294,nm0574534,,
134294,nm0590796,,
134294,nm0609216,,
134294,nm0936476,,
134615,nm0029018,,
134615,nm0125909,,
134615,nm0326599,,
134615,nm0359077,,
134615,nm0415932,,
134615,nm0435934,,
134615,nm0457870,,
134615,nm0705952,,
134615,nm0871143,,
134615,nm0883033,,
134657,nm0038988,,
134657,nm0046347,,
134657,nm0052757,,
134657,nm0412404,,
134657,nm0899042,,
134657,nm0915385,,
134657,nm1364509,,
134657,nm2464346,,
134657,nm2610996,,
134657,nm3575889,,
134957,nm1099909,,
134957,nm1125529,,
134957,nm1126338,,
134957,nm1127163,,
134957,nm1127373,,
134957,nm1138642,,
134957,nm1231723,,
134957,nm1233862,,
134957,nm1234132,,
134957,nm1235455,,
134963,nm0059607,,
134963,nm0148041,,
134963,nm0393389,,
134963,nm0491490,,
134963,nm0542063,,
134963,nm0551277,,
134963,nm0583857,,
134963,nm0766056,,
134963,nm0768747,,
134963,nm0816474,,
135087,nm0000733,,
135087,nm0002094,,
135087,nm0204566,,
135087,nm0272794,,
135087,nm0542063,,
135087,nm0580479,,
135087,nm0602242,,
135087,nm0729676,,
135087,nm0744349,,
135087,nm0832375,,
135382,nm0059196,,
135382,nm0059852,,
135382,nm0139213,,
135382,nm0223953,,
135382,nm0224215,,
135382,nm0346745,,
135382,nm0491490,,
135382,nm0558089,,
135382,nm0769265,,
135382,nm0855225,,
135599,nm0019528,,
135599,nm0103038,,
135599,nm0243806,,
135599,nm0502458,,
135599,nm0846488,,
135599,nm0898546,,
135599,nm0912396,,
135599,nm1560201,,
135599,nm2325602,,
135599,nm2752910,,
135856,nm3548095,,
136174,nm0077983,,
136174,nm0088940,,
136174,nm0089029,,
136174,nm0108523,,
136174,nm0153222,,
136174,nm0201638,,
136174,nm0582890,,
136174,nm0637660,,
136174,nm0653620,,
136174,nm0814773,,
136180,nm0049833,,
136180,nm0070858,,
136180,nm0177815,,
136180,nm0217369,,
136180,nm0320030,,
136180,nm0346581,,
136180,nm0417236,,
136180,nm0664132,,
136180,nm0814773,,
136180,nm0819477,,
136261,nm0131033,,
136261,nm0408636,,
136261,nm0409420,,
136261,nm0660119,,
136846,nm0124279,,
136846,nm0186045,,
136846,nm0292841,,
136846,nm0336531,,
136846,nm0371441,,
136846,nm0380638,,
136846,nm0419028,,
136846,nm0551062,,
136846,nm0567449,,
136846,nm0916732,,
136986,nm0002043,,
136986,nm0006762,,
136986,nm0409779,,
136986,nm0451148,,
136986,nm0451600,,
136986,nm0700876,,
136986,nm0787889,,
136986,nm0894340,,
136986,nm1031817,,
136986,nm1566068,,
137319,nm0000372,,
137319,nm0001524,,
137319,nm0141697,,
137319,nm0171829,,
137319,nm0205423,,
137319,nm0300083,,
137319,nm0376101,,
137319,nm0413559,,
137319,nm0661585,,
137319,nm0840303,,
137427,nm0046337,,
137427,nm0086205,,
137427,nm0173304,,
137427,nm1017206,,
137427,nm1127901,,
137427,nm1205674,,
137427,nm1397643,,
137427,nm1936366,,
137427,nm2607735,,
137427,nm3011553,,
1376,nm0000479,,
1376,nm0000559,,
1376,nm0000638,,
1376,nm0001150,,
1376,nm0001420,,
1376,nm0001786,,
1376,nm0382819,,
1376,nm0501697,,
1376,nm0629667,,
1376,nm0943553,,
138124,nm0001418,,
138124,nm0004897,,
138124,nm0166935,,
138124,nm0192368,,
138124,nm0239583,,
138124,nm0266674,,
138124,nm0275198,,
138124,nm0485810,,
138124,nm0488174,,
138124,nm0884306,,
138428,nm0087794,,
138428,nm0289545,,
138428,nm0532458,,
138428,nm1417917,,
138428,nm2490775,,
138428,nm3866873,,
138428,nm3873995,,
138428,nm3875218,,
138428,nm4125906,,
138428,nm4127298,,
138820,nm0011490,,
138820,nm0283314,,
138820,nm0354978,,
138820,nm0491591,,
138820,nm0606998,,
138820,nm0610950,,
138820,nm0681055,,
138820,nm0681608,,
138820,nm0790788,,
138820,nm0925929,,
139022,nm0001604,,
139022,nm0001836,,
139022,nm0005113,,
139022,nm0005532,,
139022,nm0005568,,
139022,nm0060302,,
139022,nm0534380,,
139022,nm0692677,,
139022,nm0826186,,
139022,nm0887110,,
139505,nm0038273,,
139505,nm0407507,,
139505,nm0463592,,
139505,nm0962476,,
139505,nm1200517,,
139505,nm1213158,,
139505,nm1299912,,
139505,nm1331849,,
139505,nm1883706,,
139505,nm2648539,,
139725,nm0000018,,
139725,nm0000305,,
139725,nm0000362,,
139725,nm0001153,,
139725,nm0031171,,
139725,nm0104507,,
139725,nm0114436,,
139725,nm0247642,,
139725,nm0504492,,
139725,nm0835144,,
139909,nm0147757,,
139909,nm0247353,,
139909,nm0399685,,
139909,nm0423866,,
139909,nm0515556,,
139909,nm0577764,,
139909,nm0584541,,
139909,nm0644430,,
139909,nm0843183,,
139909,nm1796105,,
139950,nm0162911,,
139950,nm0541751,,
139950,nm0862584,,
139950,nm0897715,,
139950,nm1087555,,
139950,nm1215814,,
139950,nm1594999,,
139950,nm1779438,,
139950,nm1968793,,
139950,nm2388620,,
139978,nm0021541,,
139978,nm0030382,,
139978,nm0273090,,
139978,nm0563481,,
139978,nm0612219,,
139978,nm0678378,,
139978,nm0714805,,
139978,nm0897715,,
139978,nm0897716,,
139978,nm0904371,,
140058,nm0003104,,
140058,nm0024728,,
140058,nm0084114,,
140058,nm0094326,,
140058,nm0094885,,
140058,nm0440487,,
140058,nm0715577,,
140058,nm0750968,,
140058,nm0884835,,
140058,nm1177038,,
140273,nm0004571,,
140273,nm0357020,,
140273,nm0540170,,
140273,nm0993783,,
140273,nm1444954,,
140273,nm2951316,,
140273,nm3021272,,
140273,nm3594981,,
140273,nm3595044,,
140273,nm3668656,,
140435,nm0041172,,
140435,nm0203383,,
140435,nm0336790,,
140435,nm0382954,,
140435,nm0507221,,
140435,nm0626371,,
140435,nm0700711,,
140435,nm0717046,,
140435,nm0815439,,
140435,nm0873845,,
140894,nm0030614,,
140894,nm0037706,,
140894,nm0078469,,
140894,nm0248314,,
140894,nm0253463,,
140894,nm0350208,,
140894,nm0501660,,
140894,nm0585108,,
140894,nm0690743,,
140894,nm0767411,,
141034,nm0073031,,
141034,nm0104069,,
141034,nm0131039,,
141034,nm0215019,,
141034,nm0465260,,
141034,nm0490240,,
141034,nm0656511,,
141034,nm0825003,,
141034,nm0884534,,
141034,nm0895372,,
141203,nm0012881,,
141203,nm0032552,,
141203,nm0221216,,
141203,nm0253913,,
141203,nm0467745,,
141203,nm0665599,,
141203,nm0700869,,
141203,nm0700875,,
141203,nm0787462,,
141203,nm1241914,,
141279,nm0039989,,
141279,nm0202375,,
141279,nm0203836,,
141279,nm0332135,,
141279,nm0392669,,
141279,nm0496489,,
141279,nm0782225,,
141281,nm0000051,,
141281,nm0001765,,
141281,nm0001800,,
141281,nm0104507,,
141281,nm0226970,,
141281,nm0385976,,
141281,nm0544347,,
141281,nm0556876,,
141281,nm0643105,,
141281,nm0760203,,
141357,nm0001040,,
141357,nm0001831,,
141357,nm0210295,,
141357,nm0510557,,
141357,nm0642444,,
141357,nm0642912,,
141357,nm0659502,,
141357,nm0761836,,
141357,nm0765883,,
141357,nm0910982,,
141365,nm0000442,,
141365,nm0001092,,
141365,nm0177241,,
141365,nm0237428,,
141365,nm0437742,,
141365,nm0576444,,
141365,nm0778543,,
141365,nm0844505,,
141365,nm0860315,,
141365,nm0898869,,
1415,nm0000366,,
1415,nm0000809,,
1415,nm0044865,,
1415,nm0079236,,
1415,nm0080020,,
1415,nm0194759,,
1415,nm0221527,,
1415,nm0536095,,
1415,nm0673592,,
1415,nm0729686,,
141515,nm0185819,,
141515,nm0244075,,
141515,nm0334150,,
141515,nm0531808,,
141515,nm0567945,,
141515,nm0607375,,
141515,nm0657891,,
141515,nm0876128,,
141515,nm0910180,,
141515,nm1385120,,
141524,nm2652025,,
141550,nm0277556,,
141550,nm1027672,,
141550,nm2266493,,
141550,nm2564938,,
141550,nm3418737,,
141550,nm3507755,,
141550,nm3620209,,
141550,nm3872839,,
141550,nm3887625,,
141550,nm3963624,,
141588,nm0404158,,
141886,nm0088860,,
141886,nm0198723,,
141886,nm0220706,,
141886,nm0255398,,
141886,nm0255958,,
141886,nm0305488,,
141886,nm0381211,,
141886,nm0524632,,
141886,nm0576793,,
141886,nm0903567,,
142020,nm0000086,,
142020,nm0202994,,
142020,nm0216610,,
142020,nm0312985,,
142020,nm0622145,,
142020,nm0656153,,
142020,nm0699510,,
142020,nm0723623,,
142020,nm0767038,,
142020,nm0884876,,
142170,nm0038322,,
142170,nm0406592,,
142170,nm0437704,,
142170,nm0590942,,
142170,nm0613522,,
142170,nm0619227,,
142170,nm0619821,,
142170,nm0620263,,
142170,nm1211298,,
142170,nm2087692,,
142262,nm0113505,,
142262,nm0198941,,
142262,nm0211243,,
142262,nm0522789,,
142262,nm0556401,,
142262,nm0683119,,
142262,nm0719692,,
142262,nm0809855,,
142262,nm0822984,,
142262,nm0885427,,
142268,nm0025857,,
142268,nm0513299,,
142268,nm0516652,,
142268,nm0556005,,
142268,nm0758090,,
142268,nm0863816,,
142268,nm1269532,,
142268,nm1320509,,
142268,nm1490339,,
142268,nm5307532,,
142634,nm1027703,,
142634,nm1508186,,
142634,nm1587783,,
142634,nm1642009,,
142634,nm1862701,,
142634,nm1868836,,
142634,nm2071149,,
142634,nm2253764,,
142634,nm2255249,,
142895,nm0041172,,
142895,nm0071992,,
142895,nm0164883,,
142895,nm0293415,,
142895,nm0335517,,
142895,nm0392004,,
142895,nm0456660,,
142895,nm0654239,,
142895,nm0707771,,
142895,nm0826479,,
143547,nm0416291,,
143547,nm0731937,,
143547,nm0811217,,
143547,nm1546077,,
143547,nm2301662,,
143547,nm2852199,,
143547,nm4375626,,
143547,nm4431536,,
143547,nm4716477,,
143547,nm4760919,,
143689,nm0002668,,
143689,nm0017493,,
143689,nm0178858,,
143689,nm0250658,,
143689,nm0282562,,
143689,nm0478915,,
143689,nm0483177,,
143689,nm0553281,,
143689,nm0567706,,
143689,nm0795221,,
144078,nm0149051,,
144078,nm0166452,,
144078,nm0197542,,
144078,nm0288207,,
144078,nm0449489,,
144078,nm0554370,,
144078,nm0686375,,
144078,nm0687847,,
144078,nm0732430,,
144078,nm0750530,,
144192,nm1278482,,
144192,nm5126771,,
144192,nm5126844,,
144212,nm0497362,,
144212,nm0814171,,
144212,nm0949167,,
144212,nm1085861,,
144212,nm1086926,,
144212,nm1117728,,
144212,nm1392076,,
144212,nm1773400,,
144212,nm2465452,,
144212,nm3067749,,
144442,nm0644905,,
144442,nm1058565,,
144442,nm1138201,,
144442,nm1255246,,
144442,nm1367681,,
144442,nm1392076,,
144442,nm2011387,,
144442,nm2175143,,
144442,nm3666111,,
144442,nm3676100,,
144478,nm0110334,,
144478,nm0159802,,
144478,nm0406059,,
144478,nm0657867,,
144478,nm1561982,,
144478,nm1753621,,
144478,nm3429997,,
144478,nm5555418,,
144478,nm5555419,,
144478,nm6001666,,
144552,nm0156430,,
144552,nm0158605,,
144552,nm0161177,,
144552,nm0516284,,
144552,nm0719016,,
144552,nm0719104,,
144552,nm0938893,,
144552,nm1750943,,
144552,nm2656702,,
144552,nm2906761,,
144770,nm0442873,,
144770,nm0557904,,
144770,nm0586346,,
144770,nm1133824,,
144770,nm1216345,,
144770,nm1392075,,
144770,nm1536988,,
144770,nm2112748,,
144770,nm2122010,,
144770,nm3660768,,
144838,nm0001654,,
144838,nm0053616,,
144838,nm0146185,,
144838,nm0485509,,
144838,nm0528705,,
144838,nm0665886,,
144838,nm0702798,,
144838,nm0733480,,
144838,nm0922818,,
144838,nm0943988,,
144906,nm0000454,,
144906,nm0186051,,
144906,nm0193411,,
144906,nm0327602,,
144906,nm0450494,,
144906,nm0478682,,
144906,nm0641397,,
144906,nm0703549,,
144906,nm0842110,,
144906,nm0915618,,
144914,nm0004571,,
144914,nm0993783,,
144914,nm1444606,,
144914,nm1470733,,
144914,nm2635051,,
144914,nm3247853,,
144914,nm4964930,,
144914,nm6852394,,
144914,nm6870300,,
144914,nm6870305,,
144998,nm0037259,,
144998,nm0049673,,
144998,nm0254995,,
144998,nm0266886,,
144998,nm0379678,,
144998,nm0521224,,
144998,nm0552328,,
144998,nm0555961,,
144998,nm0748204,,
144998,nm0876121,,
145106,nm0009349,,
145106,nm0260304,,
145106,nm0493938,,
145106,nm0892383,,
145106,nm1497050,,
145106,nm2259318,,
145106,nm2261396,,
145106,nm4016914,,
145106,nm4445004,,
145106,nm4511641,,
145586,nm0312575,,
145586,nm0380881,,
145586,nm0502262,,
145586,nm0502819,,
145586,nm0543188,,
145586,nm0598443,,
145586,nm0639521,,
145586,nm0759757,,
145586,nm0885386,,
145586,nm1091972,,
145612,nm0053245,,
145612,nm0148974,,
145612,nm0211922,,
145612,nm0243493,,
145612,nm0334970,,
145612,nm0676131,,
145612,nm0696163,,
145612,nm0870362,,
145612,nm0890416,,
145612,nm0898004,,
145626,nm0001374,,
145626,nm0097917,,
145626,nm0134932,,
145626,nm0145428,,
145626,nm0218634,,
145626,nm0320988,,
145626,nm0527938,,
145626,nm0543188,,
145626,nm0579632,,
145626,nm0709681,,
145849,nm0143140,,
145849,nm0166047,,
145849,nm0215019,,
145849,nm0333466,,
145849,nm0362927,,
145849,nm0368246,,
145849,nm0620705,,
145849,nm0835962,,
145849,nm0855359,,
145849,nm0953400,,
145871,nm0014800,,
145871,nm0031979,,
145871,nm0083234,,
145871,nm0087126,,
145871,nm0233946,,
145871,nm0350196,,
145871,nm0473228,,
145871,nm0557421,,
145871,nm0873549,,
145871,nm0892891,,
145875,nm0054879,,
145875,nm0088377,,
145875,nm0122505,,
145875,nm0318202,,
145875,nm0443016,,
145875,nm0473228,,
145875,nm0507708,,
145875,nm0539942,,
145875,nm0616830,,
145875,nm0843401,,
146090,nm1389535,,
146090,nm1866391,,
146090,nm2055197,,
146090,nm2346665,,
146090,nm2517742,,
146090,nm3001807,,
146090,nm4285133,,
146090,nm4852914,,
146090,nm4991332,,
146090,nm6313315,,
146172,nm0002043,,
146172,nm0006763,,
146172,nm0073426,,
146172,nm0412917,,
146172,nm0456094,,
146172,nm0784018,,
146172,nm0882892,,
146172,nm1025166,,
146172,nm1030382,,
146172,nm1066022,,
146188,nm0006763,,
146188,nm0083238,,
146188,nm0451321,,
146188,nm0455454,,
146188,nm0611573,,
146188,nm0619324,,
146188,nm0664109,,
146188,nm0894340,,
146188,nm0971111,,
146188,nm1603618,,
146313,nm4752172,,
146694,nm0005169,,
146694,nm0005308,,
146694,nm0006351,,
146694,nm0215281,,
146694,nm0232800,,
146694,nm0831467,,
146694,nm1117644,,
146694,nm1514370,,
146694,nm2002833,,
146694,nm3148484,,
146760,nm0001012,,
146760,nm0001995,,
146760,nm0064988,,
146760,nm0131039,,
146760,nm0146243,,
146760,nm0158323,,
146760,nm0261159,,
146760,nm0584879,,
146760,nm0661541,,
146760,nm0899821,,
1468,nm0000407,,
1468,nm0004937,,
1468,nm0005067,,
1468,nm0150966,,
1468,nm0203508,,
1468,nm0488506,,
1468,nm0602027,,
1468,nm0801502,,
1468,nm0905294,,
1468,nm0949521,,
146832,nm0134910,,
146832,nm0144669,,
146832,nm0234581,,
146832,nm0383819,,
146832,nm0411299,,
146832,nm0547363,,
146832,nm0665109,,
146832,nm0773183,,
146832,nm0851669,,
146832,nm0920942,,
146984,nm0000367,,
146984,nm0098959,,
146984,nm0173354,,
146984,nm0347453,,
146984,nm0361824,,
146984,nm0451828,,
146984,nm0483776,,
146984,nm0491763,,
146984,nm0609526,,
146984,nm0674877,,
147172,nm0004365,,
147172,nm0004843,,
147172,nm0020274,,
147172,nm0227313,,
147172,nm0339615,,
147172,nm0377947,,
147172,nm0682474,,
147172,nm0715731,,
147172,nm0798132,,
147172,nm0941134,,
147194,nm0009372,,
147194,nm0009373,,
147194,nm0019136,,
147194,nm0299540,,
147194,nm0495543,,
147194,nm0529265,,
147194,nm0700127,,
147194,nm0759962,,
147194,nm0805797,,
147194,nm0843520,,
147198,nm0007069,,
147198,nm0014800,,
147198,nm0025308,,
147198,nm0099366,,
147198,nm0138405,,
147198,nm0144579,,
147198,nm0349869,,
147198,nm0494527,,
147198,nm0734000,,
147198,nm0761172,,
1474,nm0000357,,
1474,nm0000741,,
1474,nm0001737,,
1474,nm0001773,,
1474,nm0001851,,
1474,nm0005447,,
1474,nm0228336,,
1474,nm0301696,,
1474,nm0403134,,
1474,nm0536723,,
147934,nm0014650,,
147934,nm0135671,,
147934,nm0194672,,
147934,nm0220956,,
147934,nm0519500,,
147934,nm0754584,,
147934,nm0816428,,
147934,nm0850680,,
147934,nm0867158,,
147934,nm1930705,,
147952,nm0001890,,
147952,nm0040374,,
147952,nm0045784,,
147952,nm0146928,,
147952,nm0232766,,
147952,nm0268225,,
147952,nm0452128,,
147952,nm0512267,,
147952,nm0570451,,
147952,nm0940579,,
148038,nm0197656,,
148038,nm0212524,,
148038,nm0216220,,
148038,nm0347149,,
148038,nm0369854,,
148038,nm0665473,,
148038,nm0686539,,
148038,nm0751085,,
148038,nm1340424,,
148038,nm4942550,,
148062,nm0054007,,
148062,nm0082761,,
148062,nm0245859,,
148062,nm0245919,,
148062,nm0333289,,
148062,nm0392976,,
148062,nm0465787,,
148062,nm0480656,,
148062,nm0806874,,
148062,nm0830857,,
148106,nm0304593,,
148106,nm0505591,,
148106,nm2459979,,
148106,nm2700625,,
148106,nm2734357,,
148106,nm3097097,,
148106,nm3371387,,
148106,nm3462502,,
148106,nm3694593,,
148106,nm5280835,,
148118,nm0025821,,
148118,nm0133547,,
148118,nm0179783,,
148118,nm0365835,,
148118,nm0520859,,
148118,nm0561231,,
148118,nm0590158,,
148118,nm0627546,,
148118,nm0879646,,
148118,nm1677738,,
148184,nm0001588,,
148184,nm0173399,,
148184,nm0265761,,
148184,nm0307752,,
148184,nm0308523,,
148184,nm0439332,,
148184,nm0503811,,
148184,nm0670081,,
148184,nm0822034,,
148184,nm0891631,,
148212,nm0457048,,
148212,nm0492342,,
148212,nm0669968,,
148212,nm0687847,,
148212,nm0734745,,
148212,nm0775214,,
148212,nm0825952,,
148212,nm0951828,,
148212,nm11621213,,
148212,nm2196065,,
148222,nm0320942,,
148222,nm0381450,,
148222,nm0451699,,
148222,nm0521955,,
148222,nm0626259,,
148222,nm0643518,,
148222,nm0722388,,
148222,nm0724844,,
148222,nm0768334,,
148222,nm0922671,,
1484,nm0000205,,
1484,nm0000630,,
1484,nm0001714,,
1484,nm0001804,,
1484,nm0204706,,
1484,nm0335789,,
1484,nm0569790,,
1484,nm0573715,,
1484,nm0575198,,
1484,nm0892956,,
148486,nm0088098,,
148486,nm0491768,,
148486,nm0750412,,
148486,nm0860690,,
148486,nm1338532,,
148486,nm1662316,,
148486,nm1752190,,
148486,nm2071929,,
148486,nm2829975,,
148486,nm2915053,,
148634,nm0001772,,
148634,nm0143295,,
148634,nm0385644,,
148634,nm0734442,,
148634,nm0791874,,
148634,nm0795345,,
148634,nm1417647,,
148634,nm2837751,,
148634,nm3518982,,
148634,nm6605979,,
148755,nm0162948,,
148755,nm0205793,,
148755,nm0536009,,
148755,nm0700478,,
148755,nm0761457,,
148755,nm0856187,,
148755,nm0864243,,
148755,nm1095905,,
148755,nm1099375,,
148755,nm1099477,,
